DATE	ASS_ASSIGNMENT	prediction
2012-12-30 01:00:00.000	CMS	0
2012-12-30 01:30:00.000	CMS	0
2012-12-30 02:00:00.000	CMS	0
2012-12-30 02:30:00.000	CMS	0
2012-12-30 03:00:00.000	CMS	0
2012-12-30 03:30:00.000	CMS	0
2012-12-30 04:00:00.000	CMS	0
2012-12-30 04:30:00.000	CMS	0
2012-12-30 05:00:00.000	CMS	0
2012-12-30 05:30:00.000	CMS	0
2012-12-30 06:00:00.000	CMS	0
2012-12-30 06:30:00.000	CMS	0
2012-12-30 07:00:00.000	CMS	0
2012-12-30 07:30:00.000	CMS	0
2012-12-30 08:00:00.000	CMS	0
2012-12-30 08:30:00.000	CMS	0
2012-12-30 09:00:00.000	CMS	0
2012-12-30 09:30:00.000	CMS	0
2012-12-30 10:00:00.000	CMS	0
2012-12-30 10:30:00.000	CMS	0
2012-12-30 11:00:00.000	CMS	0
2012-12-30 11:30:00.000	CMS	0
2012-12-30 12:00:00.000	CMS	0
2012-12-30 12:30:00.000	CMS	0
2012-12-30 13:00:00.000	CMS	0
2012-12-30 13:30:00.000	CMS	0
2012-12-30 14:00:00.000	CMS	0
2012-12-30 14:30:00.000	CMS	0
2012-12-30 15:00:00.000	CMS	0
2012-12-30 15:30:00.000	CMS	0
2012-12-30 16:00:00.000	CMS	0
2012-12-30 16:30:00.000	CMS	0
2012-12-30 17:00:00.000	CMS	0
2012-12-30 17:30:00.000	CMS	0
2012-12-30 18:00:00.000	CMS	0
2012-12-30 18:30:00.000	CMS	0
2012-12-30 19:00:00.000	CMS	0
2012-12-30 19:30:00.000	CMS	0
2012-12-30 20:00:00.000	CMS	0
2012-12-30 20:30:00.000	CMS	0
2012-12-30 21:00:00.000	CMS	0
2012-12-30 21:30:00.000	CMS	0
2012-12-30 22:00:00.000	CMS	0
2012-12-30 22:30:00.000	CMS	0
2012-12-30 23:00:00.000	CMS	0
2012-12-30 23:30:00.000	CMS	0
2012-12-31 00:00:00.000	CMS	0
2012-12-31 00:30:00.000	CMS	0
2012-12-31 01:00:00.000	CMS	0
2012-12-31 01:30:00.000	CMS	0
2012-12-31 02:00:00.000	CMS	0
2012-12-31 02:30:00.000	CMS	0
2012-12-31 03:00:00.000	CMS	0
2012-12-31 03:30:00.000	CMS	0
2012-12-31 04:00:00.000	CMS	0
2012-12-31 04:30:00.000	CMS	0
2012-12-31 05:00:00.000	CMS	0
2012-12-31 05:30:00.000	CMS	0
2012-12-31 06:00:00.000	CMS	0
2012-12-31 06:30:00.000	CMS	0
2012-12-31 07:00:00.000	CMS	0
2012-12-31 07:30:00.000	CMS	0
2012-12-31 08:00:00.000	CMS	0
2012-12-31 08:30:00.000	CMS	0
2012-12-31 09:00:00.000	CMS	0
2012-12-31 09:30:00.000	CMS	0
2012-12-31 10:00:00.000	CMS	0
2012-12-31 10:30:00.000	CMS	0
2012-12-31 11:00:00.000	CMS	0
2012-12-31 11:30:00.000	CMS	0
2012-12-31 12:00:00.000	CMS	0
2012-12-31 12:30:00.000	CMS	0
2012-12-31 13:00:00.000	CMS	0
2012-12-31 13:30:00.000	CMS	0
2012-12-31 14:00:00.000	CMS	0
2012-12-31 14:30:00.000	CMS	0
2012-12-31 15:00:00.000	CMS	0
2012-12-31 15:30:00.000	CMS	0
2012-12-31 16:00:00.000	CMS	0
2012-12-31 16:30:00.000	CMS	0
2012-12-31 17:00:00.000	CMS	0
2012-12-31 17:30:00.000	CMS	0
2012-12-31 18:00:00.000	CMS	0
2012-12-31 18:30:00.000	CMS	0
2012-12-31 19:00:00.000	CMS	0
2012-12-31 19:30:00.000	CMS	0
2012-12-31 20:00:00.000	CMS	0
2012-12-31 20:30:00.000	CMS	0
2012-12-31 21:00:00.000	CMS	0
2012-12-31 21:30:00.000	CMS	0
2012-12-31 22:00:00.000	CMS	0
2012-12-31 22:30:00.000	CMS	0
2012-12-31 23:00:00.000	CMS	0
2012-12-31 23:30:00.000	CMS	0
2013-01-01 00:00:00.000	CMS	0
2013-01-01 00:30:00.000	CMS	0
2013-01-01 01:00:00.000	CMS	0
2013-01-01 01:30:00.000	CMS	0
2013-01-01 02:00:00.000	CMS	0
2013-01-01 02:30:00.000	CMS	0
2013-01-01 03:00:00.000	CMS	0
2013-01-01 03:30:00.000	CMS	0
2013-01-01 04:00:00.000	CMS	0
2013-01-01 04:30:00.000	CMS	0
2013-01-01 05:00:00.000	CMS	0
2013-01-01 05:30:00.000	CMS	0
2013-01-01 06:00:00.000	CMS	0
2013-01-01 06:30:00.000	CMS	0
2013-01-01 07:00:00.000	CMS	0
2013-01-01 07:30:00.000	CMS	0
2013-01-01 08:00:00.000	CMS	0
2013-01-01 08:30:00.000	CMS	0
2013-01-01 09:00:00.000	CMS	0
2013-01-01 09:30:00.000	CMS	0
2013-01-01 10:00:00.000	CMS	0
2013-01-01 10:30:00.000	CMS	0
2013-01-01 11:00:00.000	CMS	0
2013-01-01 11:30:00.000	CMS	0
2013-01-01 12:00:00.000	CMS	0
2013-01-01 12:30:00.000	CMS	0
2013-01-01 13:00:00.000	CMS	0
2013-01-01 13:30:00.000	CMS	0
2013-01-01 14:00:00.000	CMS	0
2013-01-01 14:30:00.000	CMS	0
2013-01-01 15:00:00.000	CMS	0
2013-01-01 15:30:00.000	CMS	0
2013-01-01 16:00:00.000	CMS	0
2013-01-01 16:30:00.000	CMS	0
2013-01-01 17:00:00.000	CMS	0
2013-01-01 17:30:00.000	CMS	0
2013-01-01 18:00:00.000	CMS	0
2013-01-01 18:30:00.000	CMS	0
2013-01-01 19:00:00.000	CMS	0
2013-01-01 19:30:00.000	CMS	0
2013-01-01 20:00:00.000	CMS	0
2013-01-01 20:30:00.000	CMS	0
2013-01-01 21:00:00.000	CMS	0
2013-01-01 21:30:00.000	CMS	0
2013-01-01 22:00:00.000	CMS	0
2013-01-01 22:30:00.000	CMS	0
2013-01-01 23:00:00.000	CMS	0
2013-01-01 23:30:00.000	CMS	0
2013-01-02 00:00:00.000	CMS	0
2013-01-02 00:30:00.000	CMS	0
2013-01-02 01:00:00.000	CMS	0
2013-01-02 01:30:00.000	CMS	0
2013-01-02 02:00:00.000	CMS	0
2013-01-02 02:30:00.000	CMS	0
2013-01-02 03:00:00.000	CMS	0
2013-01-02 03:30:00.000	CMS	0
2013-01-02 04:00:00.000	CMS	0
2013-01-02 04:30:00.000	CMS	0
2013-01-02 05:00:00.000	CMS	0
2013-01-02 05:30:00.000	CMS	0
2013-01-02 06:00:00.000	CMS	0
2013-01-02 06:30:00.000	CMS	0
2013-01-02 07:00:00.000	CMS	0
2013-01-02 07:30:00.000	CMS	0
2013-01-02 08:00:00.000	CMS	0
2013-01-02 08:30:00.000	CMS	0
2013-01-02 09:00:00.000	CMS	0
2013-01-02 09:30:00.000	CMS	0
2013-01-02 10:00:00.000	CMS	0
2013-01-02 10:30:00.000	CMS	0
2013-01-02 11:00:00.000	CMS	0
2013-01-02 11:30:00.000	CMS	0
2013-01-02 12:00:00.000	CMS	0
2013-01-02 12:30:00.000	CMS	0
2013-01-02 13:00:00.000	CMS	0
2013-01-02 13:30:00.000	CMS	0
2013-01-02 14:00:00.000	CMS	0
2013-01-02 14:30:00.000	CMS	0
2013-01-02 15:00:00.000	CMS	0
2013-01-02 15:30:00.000	CMS	0
2013-01-02 16:00:00.000	CMS	0
2013-01-02 16:30:00.000	CMS	0
2013-01-02 17:00:00.000	CMS	0
2013-01-02 17:30:00.000	CMS	0
2013-01-02 18:00:00.000	CMS	0
2013-01-02 18:30:00.000	CMS	0
2013-01-02 19:00:00.000	CMS	0
2013-01-02 19:30:00.000	CMS	0
2013-01-02 20:00:00.000	CMS	0
2013-01-02 20:30:00.000	CMS	0
2013-01-02 21:00:00.000	CMS	0
2013-01-02 21:30:00.000	CMS	0
2013-01-02 22:00:00.000	CMS	0
2013-01-02 22:30:00.000	CMS	0
2013-01-02 23:00:00.000	CMS	0
2013-01-02 23:30:00.000	CMS	0
2013-01-03 00:00:00.000	CMS	0
2013-01-03 00:30:00.000	CMS	0
2013-01-03 01:00:00.000	CMS	0
2013-01-03 01:30:00.000	CMS	0
2013-01-03 02:00:00.000	CMS	0
2013-01-03 02:30:00.000	CMS	0
2013-01-03 03:00:00.000	CMS	0
2013-01-03 03:30:00.000	CMS	0
2013-01-03 04:00:00.000	CMS	0
2013-01-03 04:30:00.000	CMS	0
2013-01-03 05:00:00.000	CMS	0
2013-01-03 05:30:00.000	CMS	0
2013-01-03 06:00:00.000	CMS	0
2013-01-03 06:30:00.000	CMS	0
2013-01-03 07:00:00.000	CMS	0
2013-01-03 07:30:00.000	CMS	0
2013-01-03 08:00:00.000	CMS	0
2013-01-03 08:30:00.000	CMS	0
2013-01-03 09:00:00.000	CMS	0
2013-01-03 09:30:00.000	CMS	0
2013-01-03 10:00:00.000	CMS	0
2013-01-03 10:30:00.000	CMS	0
2013-01-03 11:00:00.000	CMS	0
2013-01-03 11:30:00.000	CMS	0
2013-01-03 12:00:00.000	CMS	0
2013-01-03 12:30:00.000	CMS	0
2013-01-03 13:00:00.000	CMS	0
2013-01-03 13:30:00.000	CMS	0
2013-01-03 14:00:00.000	CMS	0
2013-01-03 14:30:00.000	CMS	0
2013-01-03 15:00:00.000	CMS	0
2013-01-03 15:30:00.000	CMS	0
2013-01-03 16:00:00.000	CMS	0
2013-01-03 16:30:00.000	CMS	0
2013-01-03 17:00:00.000	CMS	0
2013-01-03 17:30:00.000	CMS	0
2013-01-03 18:00:00.000	CMS	0
2013-01-03 18:30:00.000	CMS	0
2013-01-03 19:00:00.000	CMS	0
2013-01-03 19:30:00.000	CMS	0
2013-01-03 20:00:00.000	CMS	0
2013-01-03 20:30:00.000	CMS	0
2013-01-03 21:00:00.000	CMS	0
2013-01-03 21:30:00.000	CMS	0
2013-01-03 22:00:00.000	CMS	0
2013-01-03 22:30:00.000	CMS	0
2013-01-03 23:00:00.000	CMS	0
2013-01-03 23:30:00.000	CMS	0
2013-02-04 09:00:00.000	CMS	0
2013-02-04 09:30:00.000	CMS	0
2013-02-04 10:00:00.000	CMS	0
2013-02-04 10:30:00.000	CMS	0
2013-02-04 11:00:00.000	CMS	0
2013-02-04 11:30:00.000	CMS	0
2013-02-04 12:00:00.000	CMS	0
2013-02-04 12:30:00.000	CMS	0
2013-02-04 13:00:00.000	CMS	0
2013-02-04 13:30:00.000	CMS	0
2013-02-04 14:00:00.000	CMS	0
2013-02-04 14:30:00.000	CMS	0
2013-02-04 15:00:00.000	CMS	0
2013-02-04 15:30:00.000	CMS	0
2013-02-04 16:00:00.000	CMS	0
2013-02-04 16:30:00.000	CMS	0
2013-02-04 17:00:00.000	CMS	0
2013-02-04 17:30:00.000	CMS	0
2013-02-04 18:00:00.000	CMS	0
2013-02-04 18:30:00.000	CMS	0
2013-02-04 19:00:00.000	CMS	0
2013-02-04 19:30:00.000	CMS	0
2013-02-04 20:00:00.000	CMS	0
2013-02-04 20:30:00.000	CMS	0
2013-02-04 21:00:00.000	CMS	0
2013-02-04 21:30:00.000	CMS	0
2013-02-04 22:00:00.000	CMS	0
2013-02-04 22:30:00.000	CMS	0
2013-02-04 23:00:00.000	CMS	0
2013-02-04 23:30:00.000	CMS	0
2013-02-05 00:00:00.000	CMS	0
2013-02-05 00:30:00.000	CMS	0
2013-02-05 01:00:00.000	CMS	0
2013-02-05 01:30:00.000	CMS	0
2013-02-05 02:00:00.000	CMS	0
2013-02-05 02:30:00.000	CMS	0
2013-02-05 03:00:00.000	CMS	0
2013-02-05 03:30:00.000	CMS	0
2013-02-05 04:00:00.000	CMS	0
2013-02-05 04:30:00.000	CMS	0
2013-02-05 05:00:00.000	CMS	0
2013-02-05 05:30:00.000	CMS	0
2013-02-05 06:00:00.000	CMS	0
2013-02-05 06:30:00.000	CMS	0
2013-02-05 07:00:00.000	CMS	0
2013-02-05 07:30:00.000	CMS	0
2013-02-05 08:00:00.000	CMS	0
2013-02-05 08:30:00.000	CMS	0
2013-02-05 09:00:00.000	CMS	0
2013-02-05 09:30:00.000	CMS	0
2013-02-05 10:00:00.000	CMS	0
2013-02-05 10:30:00.000	CMS	0
2013-02-05 11:00:00.000	CMS	0
2013-02-05 11:30:00.000	CMS	0
2013-02-05 12:00:00.000	CMS	0
2013-02-05 12:30:00.000	CMS	0
2013-02-05 13:00:00.000	CMS	0
2013-02-05 13:30:00.000	CMS	0
2013-02-05 14:00:00.000	CMS	0
2013-02-05 14:30:00.000	CMS	0
2013-02-05 15:00:00.000	CMS	0
2013-02-05 15:30:00.000	CMS	0
2013-02-05 16:00:00.000	CMS	0
2013-02-05 16:30:00.000	CMS	0
2013-02-05 17:00:00.000	CMS	0
2013-02-05 17:30:00.000	CMS	0
2013-02-05 18:00:00.000	CMS	0
2013-02-05 18:30:00.000	CMS	0
2013-02-05 19:00:00.000	CMS	0
2013-02-05 19:30:00.000	CMS	0
2013-02-05 20:00:00.000	CMS	0
2013-02-06 07:30:00.000	CMS	0
2013-02-06 08:00:00.000	CMS	0
2013-02-06 08:30:00.000	CMS	0
2013-02-06 09:00:00.000	CMS	0
2013-02-06 09:30:00.000	CMS	0
2013-02-06 10:00:00.000	CMS	0
2013-02-06 10:30:00.000	CMS	0
2013-02-06 11:00:00.000	CMS	0
2013-02-06 11:30:00.000	CMS	0
2013-02-06 12:00:00.000	CMS	0
2013-02-06 12:30:00.000	CMS	0
2013-02-06 13:00:00.000	CMS	0
2013-02-06 13:30:00.000	CMS	0
2013-02-06 14:00:00.000	CMS	0
2013-02-06 14:30:00.000	CMS	0
2013-02-06 15:00:00.000	CMS	0
2013-02-06 15:30:00.000	CMS	0
2013-02-06 16:00:00.000	CMS	0
2013-02-06 16:30:00.000	CMS	0
2013-02-06 17:00:00.000	CMS	0
2013-02-06 17:30:00.000	CMS	0
2013-02-06 18:00:00.000	CMS	0
2013-02-06 18:30:00.000	CMS	0
2013-02-06 19:00:00.000	CMS	0
2013-02-06 19:30:00.000	CMS	0
2013-02-07 08:00:00.000	CMS	0
2013-02-07 08:30:00.000	CMS	0
2013-02-07 09:00:00.000	CMS	0
2013-02-07 09:30:00.000	CMS	0
2013-02-07 10:00:00.000	CMS	0
2013-02-07 10:30:00.000	CMS	0
2013-02-07 11:00:00.000	CMS	0
2013-02-07 11:30:00.000	CMS	0
2013-02-07 12:00:00.000	CMS	0
2013-02-07 12:30:00.000	CMS	0
2013-02-07 13:00:00.000	CMS	0
2013-02-07 13:30:00.000	CMS	0
2013-02-07 14:00:00.000	CMS	0
2013-02-07 14:30:00.000	CMS	0
2013-02-07 15:00:00.000	CMS	0
2013-02-07 15:30:00.000	CMS	0
2013-02-07 16:00:00.000	CMS	0
2013-02-07 16:30:00.000	CMS	0
2013-02-07 17:00:00.000	CMS	0
2013-02-07 17:30:00.000	CMS	0
2013-02-07 18:00:00.000	CMS	0
2013-02-07 18:30:00.000	CMS	0
2013-02-07 19:00:00.000	CMS	0
2013-02-07 19:30:00.000	CMS	0
2013-02-07 20:00:00.000	CMS	0
2013-02-07 20:30:00.000	CMS	0
2013-02-07 21:00:00.000	CMS	0
2013-02-07 21:30:00.000	CMS	0
2013-02-07 22:00:00.000	CMS	0
2013-02-07 22:30:00.000	CMS	0
2013-02-07 23:00:00.000	CMS	0
2013-02-07 23:30:00.000	CMS	0
2013-02-08 00:00:00.000	CMS	0
2013-02-08 00:30:00.000	CMS	0
2013-02-08 01:00:00.000	CMS	0
2013-02-08 01:30:00.000	CMS	0
2013-02-08 02:00:00.000	CMS	0
2013-02-08 02:30:00.000	CMS	0
2013-02-08 03:00:00.000	CMS	0
2013-02-08 03:30:00.000	CMS	0
2013-02-08 04:00:00.000	CMS	0
2013-02-08 04:30:00.000	CMS	0
2013-02-08 05:00:00.000	CMS	0
2013-02-08 05:30:00.000	CMS	0
2013-02-08 06:00:00.000	CMS	0
2013-02-08 06:30:00.000	CMS	0
2013-02-08 07:00:00.000	CMS	0
2013-02-08 07:30:00.000	CMS	0
2013-02-08 08:00:00.000	CMS	0
2013-02-08 08:30:00.000	CMS	0
2013-02-08 09:00:00.000	CMS	0
2013-02-08 09:30:00.000	CMS	0
2013-02-08 10:00:00.000	CMS	0
2013-02-08 10:30:00.000	CMS	0
2013-02-08 11:00:00.000	CMS	0
2013-02-08 11:30:00.000	CMS	0
2013-02-08 12:00:00.000	CMS	0
2013-02-08 12:30:00.000	CMS	0
2013-02-08 13:00:00.000	CMS	0
2013-02-08 13:30:00.000	CMS	0
2013-02-08 14:00:00.000	CMS	0
2013-02-08 14:30:00.000	CMS	0
2013-02-08 15:00:00.000	CMS	0
2013-02-08 15:30:00.000	CMS	0
2013-02-08 16:00:00.000	CMS	0
2013-02-08 16:30:00.000	CMS	0
2013-02-08 17:00:00.000	CMS	0
2013-02-08 17:30:00.000	CMS	0
2013-02-08 18:00:00.000	CMS	0
2013-02-08 18:30:00.000	CMS	0
2013-02-08 19:00:00.000	CMS	0
2013-02-08 19:30:00.000	CMS	0
2013-02-08 20:00:00.000	CMS	0
2013-03-06 00:00:00.000	CMS	0
2013-03-06 00:30:00.000	CMS	0
2013-03-06 01:00:00.000	CMS	0
2013-03-06 01:30:00.000	CMS	0
2013-03-06 02:00:00.000	CMS	0
2013-03-06 02:30:00.000	CMS	0
2013-03-06 03:00:00.000	CMS	0
2013-03-06 03:30:00.000	CMS	0
2013-03-06 04:00:00.000	CMS	0
2013-03-06 04:30:00.000	CMS	0
2013-03-06 05:00:00.000	CMS	0
2013-03-06 05:30:00.000	CMS	0
2013-03-06 06:00:00.000	CMS	0
2013-03-06 06:30:00.000	CMS	0
2013-03-06 07:00:00.000	CMS	0
2013-03-06 07:30:00.000	CMS	0
2013-03-06 08:00:00.000	CMS	0
2013-03-06 08:30:00.000	CMS	0
2013-03-06 09:00:00.000	CMS	0
2013-03-06 09:30:00.000	CMS	0
2013-03-06 10:00:00.000	CMS	0
2013-03-06 10:30:00.000	CMS	0
2013-03-06 11:00:00.000	CMS	0
2013-03-06 11:30:00.000	CMS	0
2013-03-06 12:00:00.000	CMS	0
2013-03-06 12:30:00.000	CMS	0
2013-03-06 13:00:00.000	CMS	0
2013-03-06 13:30:00.000	CMS	0
2013-03-06 14:00:00.000	CMS	0
2013-03-06 14:30:00.000	CMS	0
2013-03-06 15:00:00.000	CMS	0
2013-03-06 15:30:00.000	CMS	0
2013-03-06 16:00:00.000	CMS	0
2013-03-06 16:30:00.000	CMS	0
2013-03-06 17:00:00.000	CMS	0
2013-03-06 17:30:00.000	CMS	0
2013-03-06 18:00:00.000	CMS	0
2013-03-06 18:30:00.000	CMS	0
2013-03-06 19:00:00.000	CMS	0
2013-03-06 19:30:00.000	CMS	0
2013-03-06 20:00:00.000	CMS	0
2013-03-06 20:30:00.000	CMS	0
2013-03-06 21:00:00.000	CMS	0
2013-03-06 21:30:00.000	CMS	0
2013-03-06 22:00:00.000	CMS	0
2013-03-06 22:30:00.000	CMS	0
2013-03-06 23:00:00.000	CMS	0
2013-03-06 23:30:00.000	CMS	0
2013-03-07 00:00:00.000	CMS	0
2013-03-07 00:30:00.000	CMS	0
2013-03-07 01:00:00.000	CMS	0
2013-03-07 01:30:00.000	CMS	0
2013-03-07 02:00:00.000	CMS	0
2013-03-07 02:30:00.000	CMS	0
2013-03-07 03:00:00.000	CMS	0
2013-03-07 03:30:00.000	CMS	0
2013-03-07 04:00:00.000	CMS	0
2013-03-07 04:30:00.000	CMS	0
2013-03-07 05:00:00.000	CMS	0
2013-03-07 05:30:00.000	CMS	0
2013-03-07 06:00:00.000	CMS	0
2013-03-07 06:30:00.000	CMS	0
2013-03-07 07:00:00.000	CMS	0
2013-03-07 07:30:00.000	CMS	0
2013-03-07 08:00:00.000	CMS	0
2013-03-07 08:30:00.000	CMS	0
2013-03-07 09:00:00.000	CMS	0
2013-03-07 09:30:00.000	CMS	0
2013-03-07 10:00:00.000	CMS	0
2013-03-07 10:30:00.000	CMS	0
2013-03-07 11:00:00.000	CMS	0
2013-03-07 11:30:00.000	CMS	0
2013-03-07 12:00:00.000	CMS	0
2013-03-07 12:30:00.000	CMS	0
2013-03-07 13:00:00.000	CMS	0
2013-03-07 13:30:00.000	CMS	0
2013-03-07 14:00:00.000	CMS	0
2013-03-07 14:30:00.000	CMS	0
2013-03-07 15:00:00.000	CMS	0
2013-03-07 15:30:00.000	CMS	0
2013-03-07 16:00:00.000	CMS	0
2013-03-07 16:30:00.000	CMS	0
2013-03-07 17:00:00.000	CMS	0
2013-03-07 17:30:00.000	CMS	0
2013-03-07 18:00:00.000	CMS	0
2013-03-07 18:30:00.000	CMS	0
2013-03-07 19:00:00.000	CMS	0
2013-03-07 19:30:00.000	CMS	0
2013-03-07 20:00:00.000	CMS	0
2013-03-08 14:00:00.000	CMS	0
2013-03-08 14:30:00.000	CMS	0
2013-03-08 15:00:00.000	CMS	0
2013-03-08 15:30:00.000	CMS	0
2013-03-08 16:00:00.000	CMS	0
2013-03-08 16:30:00.000	CMS	0
2013-03-08 17:00:00.000	CMS	0
2013-03-08 17:30:00.000	CMS	0
2013-03-08 18:00:00.000	CMS	0
2013-03-08 18:30:00.000	CMS	0
2013-03-08 19:00:00.000	CMS	0
2013-03-08 19:30:00.000	CMS	0
2013-03-11 08:30:00.000	CMS	0
2013-03-11 09:00:00.000	CMS	0
2013-03-11 09:30:00.000	CMS	0
2013-03-11 10:00:00.000	CMS	0
2013-03-11 10:30:00.000	CMS	0
2013-03-11 11:00:00.000	CMS	0
2013-03-11 11:30:00.000	CMS	0
2013-03-11 12:00:00.000	CMS	0
2013-03-11 12:30:00.000	CMS	0
2013-03-11 13:00:00.000	CMS	0
2013-03-11 13:30:00.000	CMS	0
2013-03-11 14:00:00.000	CMS	0
2013-03-11 14:30:00.000	CMS	0
2013-03-11 15:00:00.000	CMS	0
2013-03-11 15:30:00.000	CMS	0
2013-03-11 16:00:00.000	CMS	0
2013-03-11 16:30:00.000	CMS	0
2013-03-11 17:00:00.000	CMS	0
2013-03-11 17:30:00.000	CMS	0
2013-03-11 18:00:00.000	CMS	0
2013-03-11 18:30:00.000	CMS	0
2013-03-11 19:00:00.000	CMS	0
2013-03-11 19:30:00.000	CMS	0
2013-03-12 13:30:00.000	CMS	0
2013-03-12 14:00:00.000	CMS	0
2013-03-12 14:30:00.000	CMS	0
2013-03-12 15:00:00.000	CMS	0
2013-03-12 15:30:00.000	CMS	0
2013-03-12 16:00:00.000	CMS	0
2013-03-12 16:30:00.000	CMS	0
2013-03-12 17:00:00.000	CMS	0
2013-03-12 17:30:00.000	CMS	0
2013-03-12 18:00:00.000	CMS	0
2013-04-10 07:30:00.000	CMS	0
2013-04-10 08:00:00.000	CMS	0
2013-04-10 08:30:00.000	CMS	0
2013-04-10 09:00:00.000	CMS	0
2013-04-10 09:30:00.000	CMS	0
2013-04-10 10:00:00.000	CMS	0
2013-04-10 10:30:00.000	CMS	0
2013-04-10 11:00:00.000	CMS	0
2013-04-10 11:30:00.000	CMS	0
2013-04-10 12:00:00.000	CMS	0
2013-04-10 12:30:00.000	CMS	0
2013-04-10 13:00:00.000	CMS	0
2013-04-10 13:30:00.000	CMS	0
2013-04-10 14:00:00.000	CMS	0
2013-04-10 14:30:00.000	CMS	0
2013-04-10 15:00:00.000	CMS	0
2013-04-10 15:30:00.000	CMS	0
2013-04-10 16:00:00.000	CMS	0
2013-04-10 16:30:00.000	CMS	0
2013-04-10 17:00:00.000	CMS	0
2013-04-10 17:30:00.000	CMS	0
2013-04-10 18:00:00.000	CMS	0
2013-04-10 18:30:00.000	CMS	0
2013-04-10 19:00:00.000	CMS	0
2013-04-10 19:30:00.000	CMS	0
