DATE	ASS_ASSIGNMENT	prediction
2013-01-03 09:30:00.000	Prestataires	0
2013-01-03 10:00:00.000	Prestataires	0
2013-01-03 10:30:00.000	Prestataires	0
2013-01-03 11:00:00.000	Prestataires	0
2013-01-03 11:30:00.000	Prestataires	0
2013-01-03 12:00:00.000	Prestataires	0
2013-01-03 12:30:00.000	Prestataires	0
2013-01-03 13:00:00.000	Prestataires	0
2013-01-03 13:30:00.000	Prestataires	0
2013-01-03 14:00:00.000	Prestataires	0
2013-01-03 14:30:00.000	Prestataires	0
2013-01-03 15:00:00.000	Prestataires	0
2013-01-03 15:30:00.000	Prestataires	0
2013-01-03 16:00:00.000	Prestataires	0
2013-02-04 09:30:00.000	Prestataires	0
2013-02-04 10:00:00.000	Prestataires	0
2013-02-04 10:30:00.000	Prestataires	0
2013-02-04 11:00:00.000	Prestataires	0
2013-02-04 11:30:00.000	Prestataires	0
2013-02-04 12:00:00.000	Prestataires	0
2013-02-04 12:30:00.000	Prestataires	0
2013-02-04 13:00:00.000	Prestataires	0
2013-02-04 13:30:00.000	Prestataires	0
2013-02-04 14:00:00.000	Prestataires	0
2013-02-04 14:30:00.000	Prestataires	0
2013-02-04 15:00:00.000	Prestataires	0
2013-02-04 15:30:00.000	Prestataires	0
2013-02-04 16:00:00.000	Prestataires	0
2013-02-04 16:30:00.000	Prestataires	0
2013-02-04 17:00:00.000	Prestataires	0
2013-02-05 08:30:00.000	Prestataires	0
2013-02-05 09:00:00.000	Prestataires	0
2013-02-05 09:30:00.000	Prestataires	0
2013-02-05 10:00:00.000	Prestataires	0
2013-02-05 10:30:00.000	Prestataires	0
2013-02-05 11:00:00.000	Prestataires	0
2013-02-05 11:30:00.000	Prestataires	0
2013-02-05 12:00:00.000	Prestataires	0
2013-02-05 12:30:00.000	Prestataires	0
2013-02-05 13:00:00.000	Prestataires	0
2013-02-05 13:30:00.000	Prestataires	0
2013-02-05 14:00:00.000	Prestataires	0
2013-02-05 14:30:00.000	Prestataires	0
2013-02-05 15:00:00.000	Prestataires	0
2013-02-05 15:30:00.000	Prestataires	0
2013-02-05 16:00:00.000	Prestataires	0
2013-02-05 16:30:00.000	Prestataires	0
2013-02-05 17:00:00.000	Prestataires	0
2013-02-05 17:30:00.000	Prestataires	0
2013-02-05 18:00:00.000	Prestataires	0
2013-02-06 09:00:00.000	Prestataires	0
2013-02-06 09:30:00.000	Prestataires	0
2013-02-06 10:00:00.000	Prestataires	0
2013-02-06 10:30:00.000	Prestataires	0
2013-02-06 11:00:00.000	Prestataires	0
2013-02-06 11:30:00.000	Prestataires	0
2013-02-06 12:00:00.000	Prestataires	0
2013-02-06 12:30:00.000	Prestataires	0
2013-02-06 13:00:00.000	Prestataires	0
2013-02-06 13:30:00.000	Prestataires	0
2013-02-06 14:00:00.000	Prestataires	0
2013-02-06 14:30:00.000	Prestataires	0
2013-02-06 15:00:00.000	Prestataires	0
2013-02-06 15:30:00.000	Prestataires	0
2013-02-06 16:00:00.000	Prestataires	0
2013-02-06 16:30:00.000	Prestataires	0
2013-02-07 09:00:00.000	Prestataires	0
2013-02-07 09:30:00.000	Prestataires	0
2013-02-07 10:00:00.000	Prestataires	0
2013-02-07 10:30:00.000	Prestataires	0
2013-02-07 11:00:00.000	Prestataires	0
2013-02-07 11:30:00.000	Prestataires	0
2013-02-07 12:00:00.000	Prestataires	0
2013-02-07 12:30:00.000	Prestataires	0
2013-02-07 13:00:00.000	Prestataires	0
2013-02-07 13:30:00.000	Prestataires	0
2013-02-07 14:00:00.000	Prestataires	0
2013-02-07 14:30:00.000	Prestataires	0
2013-02-07 15:00:00.000	Prestataires	0
2013-02-07 15:30:00.000	Prestataires	0
2013-02-07 16:00:00.000	Prestataires	0
2013-02-07 16:30:00.000	Prestataires	0
2013-02-08 09:00:00.000	Prestataires	0
2013-02-08 09:30:00.000	Prestataires	0
2013-02-08 10:00:00.000	Prestataires	0
2013-02-08 10:30:00.000	Prestataires	0
2013-02-08 11:00:00.000	Prestataires	0
2013-02-08 11:30:00.000	Prestataires	0
2013-02-08 12:00:00.000	Prestataires	0
2013-02-08 12:30:00.000	Prestataires	0
2013-02-08 13:00:00.000	Prestataires	0
2013-02-08 13:30:00.000	Prestataires	0
2013-02-08 14:00:00.000	Prestataires	0
2013-02-08 14:30:00.000	Prestataires	0
2013-02-08 15:00:00.000	Prestataires	0
2013-02-08 15:30:00.000	Prestataires	0
2013-02-08 16:00:00.000	Prestataires	0
2013-02-08 16:30:00.000	Prestataires	0
2013-02-08 17:00:00.000	Prestataires	0
2013-03-11 08:00:00.000	Prestataires	0
2013-03-11 08:30:00.000	Prestataires	0
2013-03-11 09:00:00.000	Prestataires	0
2013-03-11 09:30:00.000	Prestataires	0
2013-03-11 10:00:00.000	Prestataires	0
2013-03-11 10:30:00.000	Prestataires	0
2013-03-11 11:00:00.000	Prestataires	0
2013-03-11 11:30:00.000	Prestataires	0
2013-03-11 12:00:00.000	Prestataires	0
2013-03-11 12:30:00.000	Prestataires	0
2013-03-11 13:00:00.000	Prestataires	0
2013-03-11 13:30:00.000	Prestataires	0
2013-03-11 14:00:00.000	Prestataires	0
2013-03-11 14:30:00.000	Prestataires	0
2013-03-11 15:00:00.000	Prestataires	0
2013-03-11 15:30:00.000	Prestataires	0
2013-03-11 16:00:00.000	Prestataires	0
2013-03-11 16:30:00.000	Prestataires	0
2013-03-11 17:00:00.000	Prestataires	0
2013-03-12 09:30:00.000	Prestataires	0
2013-03-12 10:00:00.000	Prestataires	0
2013-03-12 10:30:00.000	Prestataires	0
2013-03-12 11:00:00.000	Prestataires	0
2013-03-12 11:30:00.000	Prestataires	0
2013-03-12 12:00:00.000	Prestataires	0
2013-03-12 12:30:00.000	Prestataires	0
2013-03-12 13:00:00.000	Prestataires	0
2013-03-12 13:30:00.000	Prestataires	0
2013-03-12 14:00:00.000	Prestataires	0
2013-03-12 14:30:00.000	Prestataires	0
2013-03-12 15:00:00.000	Prestataires	0
2013-03-12 15:30:00.000	Prestataires	0
2013-04-11 09:00:00.000	Prestataires	0
2013-04-11 09:30:00.000	Prestataires	0
2013-04-11 10:00:00.000	Prestataires	0
2013-04-11 10:30:00.000	Prestataires	0
2013-04-11 11:00:00.000	Prestataires	0
2013-04-11 11:30:00.000	Prestataires	0
2013-04-11 12:00:00.000	Prestataires	0
2013-04-11 12:30:00.000	Prestataires	0
2013-04-11 13:00:00.000	Prestataires	0
2013-04-11 13:30:00.000	Prestataires	0
2013-04-11 14:00:00.000	Prestataires	0
2013-04-11 14:30:00.000	Prestataires	0
2013-04-11 15:00:00.000	Prestataires	0
2013-04-11 15:30:00.000	Prestataires	0
2013-04-11 16:00:00.000	Prestataires	0
2013-04-11 16:30:00.000	Prestataires	0
2013-04-11 17:00:00.000	Prestataires	0
2013-04-11 17:30:00.000	Prestataires	0
2013-04-12 09:00:00.000	Prestataires	0
2013-04-12 09:30:00.000	Prestataires	0
2013-04-12 10:00:00.000	Prestataires	0
2013-04-12 10:30:00.000	Prestataires	0
2013-04-12 11:00:00.000	Prestataires	0
2013-04-12 11:30:00.000	Prestataires	0
2013-04-12 12:00:00.000	Prestataires	0
2013-04-12 12:30:00.000	Prestataires	0
2013-04-12 13:00:00.000	Prestataires	0
2013-04-12 13:30:00.000	Prestataires	0
2013-04-12 14:00:00.000	Prestataires	0
2013-04-12 14:30:00.000	Prestataires	0
2013-04-12 15:00:00.000	Prestataires	0
2013-04-12 15:30:00.000	Prestataires	0
2013-04-12 16:00:00.000	Prestataires	0
2013-04-12 16:30:00.000	Prestataires	0
2013-04-12 17:00:00.000	Prestataires	0
2013-04-12 17:30:00.000	Prestataires	0
2013-04-12 18:00:00.000	Prestataires	0
2013-04-12 18:30:00.000	Prestataires	0
2013-04-12 19:00:00.000	Prestataires	0
2013-04-12 19:30:00.000	Prestataires	0
2013-04-12 20:00:00.000	Prestataires	0
2013-04-12 20:30:00.000	Prestataires	0
2013-04-12 21:00:00.000	Prestataires	0
2013-04-12 21:30:00.000	Prestataires	0
2013-04-12 22:00:00.000	Prestataires	0
2013-04-12 22:30:00.000	Prestataires	0
2013-04-12 23:00:00.000	Prestataires	0
2013-04-12 23:30:00.000	Prestataires	0
2013-04-13 00:00:00.000	Prestataires	0
2013-04-13 00:30:00.000	Prestataires	0
2013-04-13 01:00:00.000	Prestataires	0
2013-04-13 01:30:00.000	Prestataires	0
2013-04-13 02:00:00.000	Prestataires	0
2013-04-13 02:30:00.000	Prestataires	0
2013-04-13 03:00:00.000	Prestataires	0
2013-04-13 03:30:00.000	Prestataires	0
2013-04-13 04:00:00.000	Prestataires	0
2013-04-13 04:30:00.000	Prestataires	0
2013-04-13 05:00:00.000	Prestataires	0
2013-04-13 05:30:00.000	Prestataires	0
2013-04-13 06:00:00.000	Prestataires	0
2013-04-13 06:30:00.000	Prestataires	0
2013-04-13 07:00:00.000	Prestataires	0
2013-04-13 07:30:00.000	Prestataires	0
2013-04-13 08:00:00.000	Prestataires	0
2013-04-13 08:30:00.000	Prestataires	0
2013-04-13 09:00:00.000	Prestataires	0
2013-04-13 09:30:00.000	Prestataires	0
2013-04-13 10:00:00.000	Prestataires	0
2013-04-13 10:30:00.000	Prestataires	0
2013-04-13 11:00:00.000	Prestataires	0
2013-04-13 11:30:00.000	Prestataires	0
2013-04-13 12:00:00.000	Prestataires	0
2013-04-13 12:30:00.000	Prestataires	0
2013-04-13 13:00:00.000	Prestataires	0
2013-04-13 13:30:00.000	Prestataires	0
2013-04-13 14:00:00.000	Prestataires	0
2013-04-13 14:30:00.000	Prestataires	0
2013-04-13 15:00:00.000	Prestataires	0
2013-04-13 15:30:00.000	Prestataires	0
2013-04-13 16:00:00.000	Prestataires	0
2013-04-13 16:30:00.000	Prestataires	0
2013-04-13 17:00:00.000	Prestataires	0
2013-04-13 17:30:00.000	Prestataires	0
2013-04-13 18:00:00.000	Prestataires	0
2013-04-13 18:30:00.000	Prestataires	0
2013-04-13 19:00:00.000	Prestataires	0
2013-04-13 19:30:00.000	Prestataires	0
2013-04-13 20:00:00.000	Prestataires	0
2013-04-13 20:30:00.000	Prestataires	0
2013-04-13 21:00:00.000	Prestataires	0
2013-04-13 21:30:00.000	Prestataires	0
2013-04-13 22:00:00.000	Prestataires	0
2013-04-13 22:30:00.000	Prestataires	0
2013-04-13 23:00:00.000	Prestataires	0
2013-04-13 23:30:00.000	Prestataires	0
2013-04-14 00:00:00.000	Prestataires	0
2013-04-14 00:30:00.000	Prestataires	0
2013-04-14 01:00:00.000	Prestataires	0
2013-04-14 01:30:00.000	Prestataires	0
2013-04-14 02:00:00.000	Prestataires	0
2013-04-14 02:30:00.000	Prestataires	0
2013-04-14 03:00:00.000	Prestataires	0
2013-04-14 03:30:00.000	Prestataires	0
2013-04-14 04:00:00.000	Prestataires	0
2013-04-14 04:30:00.000	Prestataires	0
2013-04-14 05:00:00.000	Prestataires	0
2013-04-14 05:30:00.000	Prestataires	0
2013-04-14 06:00:00.000	Prestataires	0
2013-04-14 06:30:00.000	Prestataires	0
2013-04-14 07:00:00.000	Prestataires	0
2013-04-14 07:30:00.000	Prestataires	0
2013-04-14 08:00:00.000	Prestataires	0
2013-04-14 08:30:00.000	Prestataires	0
2013-04-14 09:00:00.000	Prestataires	0
2013-04-14 09:30:00.000	Prestataires	0
2013-04-14 10:00:00.000	Prestataires	0
2013-04-14 10:30:00.000	Prestataires	0
2013-04-14 11:00:00.000	Prestataires	0
2013-04-14 11:30:00.000	Prestataires	0
2013-04-14 12:00:00.000	Prestataires	0
2013-04-14 12:30:00.000	Prestataires	0
2013-04-14 13:00:00.000	Prestataires	0
2013-04-14 13:30:00.000	Prestataires	0
2013-04-14 14:00:00.000	Prestataires	0
2013-04-14 14:30:00.000	Prestataires	0
2013-04-14 15:00:00.000	Prestataires	0
2013-04-14 15:30:00.000	Prestataires	0
2013-04-14 16:00:00.000	Prestataires	0
2013-04-14 16:30:00.000	Prestataires	0
2013-04-14 17:00:00.000	Prestataires	0
2013-04-14 17:30:00.000	Prestataires	0
2013-04-14 18:00:00.000	Prestataires	0
2013-04-14 18:30:00.000	Prestataires	0
2013-04-14 19:00:00.000	Prestataires	0
2013-04-14 19:30:00.000	Prestataires	0
2013-04-14 20:00:00.000	Prestataires	0
2013-04-14 20:30:00.000	Prestataires	0
2013-04-14 21:00:00.000	Prestataires	0
2013-04-14 21:30:00.000	Prestataires	0
2013-04-14 22:00:00.000	Prestataires	0
2013-04-14 22:30:00.000	Prestataires	0
2013-04-14 23:00:00.000	Prestataires	0
2013-04-14 23:30:00.000	Prestataires	0
2013-04-15 00:00:00.000	Prestataires	0
2013-04-15 00:30:00.000	Prestataires	0
2013-04-15 01:00:00.000	Prestataires	0
2013-04-15 01:30:00.000	Prestataires	0
2013-04-15 02:00:00.000	Prestataires	0
2013-04-15 02:30:00.000	Prestataires	0
2013-04-15 03:00:00.000	Prestataires	0
2013-04-15 03:30:00.000	Prestataires	0
2013-04-15 04:00:00.000	Prestataires	0
2013-04-15 04:30:00.000	Prestataires	0
2013-04-15 05:00:00.000	Prestataires	0
2013-04-15 05:30:00.000	Prestataires	0
2013-04-15 06:00:00.000	Prestataires	0
2013-04-15 06:30:00.000	Prestataires	0
2013-04-15 07:00:00.000	Prestataires	0
2013-04-15 07:30:00.000	Prestataires	0
2013-04-15 08:00:00.000	Prestataires	0
2013-04-15 08:30:00.000	Prestataires	0
2013-04-15 09:00:00.000	Prestataires	0
2013-04-15 09:30:00.000	Prestataires	0
2013-04-15 10:00:00.000	Prestataires	0
2013-04-15 10:30:00.000	Prestataires	0
2013-04-15 11:00:00.000	Prestataires	0
2013-04-15 11:30:00.000	Prestataires	0
2013-04-15 12:00:00.000	Prestataires	0
2013-04-15 12:30:00.000	Prestataires	0
2013-04-15 13:00:00.000	Prestataires	0
2013-04-15 13:30:00.000	Prestataires	0
2013-04-15 14:00:00.000	Prestataires	0
2013-04-15 14:30:00.000	Prestataires	0
2013-04-15 15:00:00.000	Prestataires	0
2013-04-15 15:30:00.000	Prestataires	0
2013-04-15 16:00:00.000	Prestataires	0
2013-04-15 16:30:00.000	Prestataires	0
2013-04-15 17:00:00.000	Prestataires	0
2013-04-15 17:30:00.000	Prestataires	0
2013-04-16 09:00:00.000	Prestataires	0
2013-04-16 09:30:00.000	Prestataires	0
2013-04-16 10:00:00.000	Prestataires	0
2013-04-16 10:30:00.000	Prestataires	0
2013-04-16 11:00:00.000	Prestataires	0
2013-04-16 11:30:00.000	Prestataires	0
2013-04-16 12:00:00.000	Prestataires	0
2013-04-16 12:30:00.000	Prestataires	0
2013-04-16 13:00:00.000	Prestataires	0
2013-04-16 13:30:00.000	Prestataires	0
2013-04-16 14:00:00.000	Prestataires	0
2013-04-16 14:30:00.000	Prestataires	0
2013-04-16 15:00:00.000	Prestataires	0
2013-04-16 15:30:00.000	Prestataires	0
2013-04-16 16:00:00.000	Prestataires	0
2013-04-16 16:30:00.000	Prestataires	0
2013-04-16 17:00:00.000	Prestataires	0
2013-04-16 17:30:00.000	Prestataires	0
2013-05-13 08:00:00.000	Prestataires	0
2013-05-13 08:30:00.000	Prestataires	0
2013-05-13 09:00:00.000	Prestataires	0
2013-05-13 09:30:00.000	Prestataires	0
2013-05-13 10:00:00.000	Prestataires	0
2013-05-13 10:30:00.000	Prestataires	0
2013-05-13 11:00:00.000	Prestataires	0
2013-05-13 11:30:00.000	Prestataires	0
2013-05-13 12:00:00.000	Prestataires	0
2013-05-13 12:30:00.000	Prestataires	0
2013-05-13 13:00:00.000	Prestataires	0
2013-05-13 13:30:00.000	Prestataires	0
2013-05-13 14:00:00.000	Prestataires	0
2013-05-13 14:30:00.000	Prestataires	0
2013-05-13 15:00:00.000	Prestataires	0
2013-05-13 15:30:00.000	Prestataires	0
2013-05-13 16:00:00.000	Prestataires	0
2013-05-13 16:30:00.000	Prestataires	0
2013-05-13 17:00:00.000	Prestataires	0
2013-05-13 17:30:00.000	Prestataires	0
2013-05-14 09:00:00.000	Prestataires	0
2013-05-14 09:30:00.000	Prestataires	0
2013-05-14 10:00:00.000	Prestataires	0
2013-05-14 10:30:00.000	Prestataires	0
2013-05-14 11:00:00.000	Prestataires	0
2013-05-14 11:30:00.000	Prestataires	0
2013-05-14 12:00:00.000	Prestataires	0
2013-05-14 12:30:00.000	Prestataires	0
2013-05-14 13:00:00.000	Prestataires	0
2013-05-14 13:30:00.000	Prestataires	0
2013-05-14 14:00:00.000	Prestataires	0
2013-05-14 14:30:00.000	Prestataires	0
2013-05-14 15:00:00.000	Prestataires	0
2013-05-14 15:30:00.000	Prestataires	0
2013-05-14 16:00:00.000	Prestataires	0
2013-05-14 16:30:00.000	Prestataires	0
2013-05-14 17:00:00.000	Prestataires	0
2013-05-14 17:30:00.000	Prestataires	0
2013-05-14 18:00:00.000	Prestataires	0
2013-05-16 09:00:00.000	Prestataires	0
2013-05-16 09:30:00.000	Prestataires	0
2013-05-16 10:00:00.000	Prestataires	0
2013-05-16 10:30:00.000	Prestataires	0
2013-05-16 11:00:00.000	Prestataires	0
2013-05-16 11:30:00.000	Prestataires	0
2013-05-16 12:00:00.000	Prestataires	0
2013-05-16 12:30:00.000	Prestataires	0
2013-05-16 13:00:00.000	Prestataires	0
2013-05-16 13:30:00.000	Prestataires	0
2013-05-16 14:00:00.000	Prestataires	0
2013-05-16 14:30:00.000	Prestataires	0
2013-05-16 15:00:00.000	Prestataires	0
2013-05-16 15:30:00.000	Prestataires	0
2013-05-16 16:00:00.000	Prestataires	0
2013-05-16 16:30:00.000	Prestataires	0
2013-06-12 11:00:00.000	Prestataires	0
2013-06-12 11:30:00.000	Prestataires	0
2013-06-12 12:00:00.000	Prestataires	0
2013-06-12 12:30:00.000	Prestataires	0
2013-06-12 13:00:00.000	Prestataires	0
2013-06-12 13:30:00.000	Prestataires	0
2013-06-12 14:00:00.000	Prestataires	0
2013-06-12 14:30:00.000	Prestataires	0
2013-06-12 15:00:00.000	Prestataires	0
2013-06-12 15:30:00.000	Prestataires	0
2013-06-12 16:00:00.000	Prestataires	0
2013-06-12 16:30:00.000	Prestataires	0
2013-06-13 09:30:00.000	Prestataires	0
2013-06-13 10:00:00.000	Prestataires	0
2013-06-13 10:30:00.000	Prestataires	0
2013-06-13 11:00:00.000	Prestataires	0
2013-06-13 11:30:00.000	Prestataires	0
2013-06-13 12:00:00.000	Prestataires	0
2013-06-13 12:30:00.000	Prestataires	0
2013-06-13 13:00:00.000	Prestataires	0
2013-06-13 13:30:00.000	Prestataires	0
2013-06-13 14:00:00.000	Prestataires	0
2013-06-13 14:30:00.000	Prestataires	0
2013-06-13 15:00:00.000	Prestataires	0
2013-06-13 15:30:00.000	Prestataires	0
2013-06-13 16:00:00.000	Prestataires	0
2013-06-13 16:30:00.000	Prestataires	0
2013-06-14 10:00:00.000	Prestataires	0
2013-06-14 10:30:00.000	Prestataires	0
2013-06-14 11:00:00.000	Prestataires	0
2013-06-14 11:30:00.000	Prestataires	0
2013-06-14 12:00:00.000	Prestataires	0
2013-06-14 12:30:00.000	Prestataires	0
2013-06-14 13:00:00.000	Prestataires	0
2013-06-14 13:30:00.000	Prestataires	0
2013-06-14 14:00:00.000	Prestataires	0
2013-06-14 14:30:00.000	Prestataires	0
2013-06-14 15:00:00.000	Prestataires	0
2013-06-14 15:30:00.000	Prestataires	0
2013-06-17 09:00:00.000	Prestataires	0
2013-06-17 09:30:00.000	Prestataires	0
2013-06-17 10:00:00.000	Prestataires	0
2013-06-17 10:30:00.000	Prestataires	0
2013-06-17 11:00:00.000	Prestataires	0
2013-06-17 11:30:00.000	Prestataires	0
2013-06-17 12:00:00.000	Prestataires	0
2013-06-17 12:30:00.000	Prestataires	0
2013-06-17 13:00:00.000	Prestataires	0
2013-06-17 13:30:00.000	Prestataires	0
2013-06-17 14:00:00.000	Prestataires	0
2013-06-17 14:30:00.000	Prestataires	0
2013-06-17 15:00:00.000	Prestataires	0
2013-06-17 15:30:00.000	Prestataires	0
2013-06-17 16:00:00.000	Prestataires	0
2013-06-17 16:30:00.000	Prestataires	0
2013-06-17 17:00:00.000	Prestataires	0
2013-06-17 17:30:00.000	Prestataires	0
2013-06-18 09:30:00.000	Prestataires	0
2013-06-18 10:00:00.000	Prestataires	0
2013-06-18 10:30:00.000	Prestataires	0
2013-06-18 11:00:00.000	Prestataires	0
2013-06-18 11:30:00.000	Prestataires	0
2013-06-18 12:00:00.000	Prestataires	0
2013-06-18 12:30:00.000	Prestataires	0
2013-06-18 13:00:00.000	Prestataires	0
2013-06-18 13:30:00.000	Prestataires	0
2013-06-18 14:00:00.000	Prestataires	0
2013-06-18 14:30:00.000	Prestataires	0
2013-06-18 15:00:00.000	Prestataires	0
2013-06-18 15:30:00.000	Prestataires	0
2013-06-18 16:00:00.000	Prestataires	0
2013-06-18 16:30:00.000	Prestataires	0
2013-06-18 17:00:00.000	Prestataires	0
2013-06-18 17:30:00.000	Prestataires	0
2013-06-18 18:00:00.000	Prestataires	0
2013-07-16 11:30:00.000	Prestataires	0
2013-07-16 12:00:00.000	Prestataires	0
2013-07-16 12:30:00.000	Prestataires	0
2013-07-16 13:00:00.000	Prestataires	0
2013-07-16 13:30:00.000	Prestataires	0
2013-07-16 14:00:00.000	Prestataires	0
2013-07-16 14:30:00.000	Prestataires	0
2013-07-16 15:00:00.000	Prestataires	0
2013-07-16 15:30:00.000	Prestataires	0
2013-07-16 16:00:00.000	Prestataires	0
2013-07-16 16:30:00.000	Prestataires	0
2013-07-17 08:30:00.000	Prestataires	0
2013-07-17 09:00:00.000	Prestataires	0
2013-07-17 09:30:00.000	Prestataires	0
2013-07-17 10:00:00.000	Prestataires	0
2013-07-17 10:30:00.000	Prestataires	0
2013-07-17 11:00:00.000	Prestataires	0
2013-07-17 11:30:00.000	Prestataires	0
2013-07-17 12:00:00.000	Prestataires	0
2013-07-17 12:30:00.000	Prestataires	0
2013-07-17 13:00:00.000	Prestataires	0
2013-07-17 13:30:00.000	Prestataires	0
2013-07-17 14:00:00.000	Prestataires	0
2013-07-17 14:30:00.000	Prestataires	0
2013-07-17 15:00:00.000	Prestataires	0
2013-07-17 15:30:00.000	Prestataires	0
2013-07-17 16:00:00.000	Prestataires	0
2013-07-17 16:30:00.000	Prestataires	0
2013-07-17 17:00:00.000	Prestataires	0
2013-07-17 17:30:00.000	Prestataires	0
2013-07-17 18:00:00.000	Prestataires	0
2013-07-17 18:30:00.000	Prestataires	0
2013-07-17 19:00:00.000	Prestataires	0
2013-07-17 19:30:00.000	Prestataires	0
2013-07-17 20:00:00.000	Prestataires	0
2013-07-17 20:30:00.000	Prestataires	0
2013-07-17 21:00:00.000	Prestataires	0
2013-07-17 21:30:00.000	Prestataires	0
2013-07-17 22:00:00.000	Prestataires	0
2013-07-17 22:30:00.000	Prestataires	0
2013-07-17 23:00:00.000	Prestataires	0
2013-07-17 23:30:00.000	Prestataires	0
2013-07-18 00:00:00.000	Prestataires	0
2013-07-18 00:30:00.000	Prestataires	0
2013-07-18 01:00:00.000	Prestataires	0
2013-07-18 01:30:00.000	Prestataires	0
2013-07-18 02:00:00.000	Prestataires	0
2013-07-18 02:30:00.000	Prestataires	0
2013-07-18 03:00:00.000	Prestataires	0
2013-07-18 03:30:00.000	Prestataires	0
2013-07-18 04:00:00.000	Prestataires	0
2013-07-18 04:30:00.000	Prestataires	0
2013-07-18 05:00:00.000	Prestataires	0
2013-07-18 05:30:00.000	Prestataires	0
2013-07-18 06:00:00.000	Prestataires	0
2013-07-18 06:30:00.000	Prestataires	0
2013-07-18 07:00:00.000	Prestataires	0
2013-07-18 07:30:00.000	Prestataires	0
2013-07-18 08:00:00.000	Prestataires	0
2013-07-18 08:30:00.000	Prestataires	0
2013-07-18 09:00:00.000	Prestataires	0
2013-07-18 09:30:00.000	Prestataires	0
2013-07-18 10:00:00.000	Prestataires	0
2013-07-18 10:30:00.000	Prestataires	0
2013-07-18 11:00:00.000	Prestataires	0
2013-07-18 11:30:00.000	Prestataires	0
2013-07-18 12:00:00.000	Prestataires	0
2013-07-18 12:30:00.000	Prestataires	0
2013-07-18 13:00:00.000	Prestataires	0
2013-07-18 13:30:00.000	Prestataires	0
2013-07-18 14:00:00.000	Prestataires	0
2013-07-18 14:30:00.000	Prestataires	0
2013-07-18 15:00:00.000	Prestataires	0
2013-07-18 15:30:00.000	Prestataires	0
2013-07-18 16:00:00.000	Prestataires	0
2013-07-18 16:30:00.000	Prestataires	0
2013-07-19 09:00:00.000	Prestataires	0
2013-07-19 09:30:00.000	Prestataires	0
2013-07-19 10:00:00.000	Prestataires	0
2013-07-19 10:30:00.000	Prestataires	0
2013-07-19 11:00:00.000	Prestataires	0
2013-07-19 11:30:00.000	Prestataires	0
2013-07-19 12:00:00.000	Prestataires	0
2013-07-19 12:30:00.000	Prestataires	0
2013-07-19 13:00:00.000	Prestataires	0
2013-07-19 13:30:00.000	Prestataires	0
2013-07-19 14:00:00.000	Prestataires	0
2013-07-19 14:30:00.000	Prestataires	0
2013-07-19 15:00:00.000	Prestataires	0
2013-07-19 15:30:00.000	Prestataires	0
2013-07-19 16:00:00.000	Prestataires	0
2013-07-19 16:30:00.000	Prestataires	0
2013-07-22 09:00:00.000	Prestataires	0
2013-07-22 09:30:00.000	Prestataires	0
2013-07-22 10:00:00.000	Prestataires	0
2013-07-22 10:30:00.000	Prestataires	0
2013-07-22 11:00:00.000	Prestataires	0
2013-07-22 11:30:00.000	Prestataires	0
2013-07-22 12:00:00.000	Prestataires	0
2013-07-22 12:30:00.000	Prestataires	0
2013-07-22 13:00:00.000	Prestataires	0
